u_446,3,Star Trek: Generations,193,Adventure|Drama|Sci-Fi
u_446,3,While You Were Sleeping,183473,Comedy|Romance
u_446,3,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_446,3,Speed,39792,Action|Romance|Thriller
u_446,3,Mrs. Doubtfire,832,Comedy|Drama
u_446,3,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_446,3,Batman,4116,Action|Crime|Thriller
u_446,5,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_446,5,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_446,4,Beauty and the Beast,102853,Animation|Children|Fantasy|Musical|Romance|IMAX
u_446,4,Beauty and the Beast,76626,Animation|Children|Fantasy|Musical|Romance|IMAX
u_446,4,Beauty and the Beast,50408,Animation|Children|Fantasy|Musical|Romance|IMAX
u_446,4,Beauty and the Beast,21410,Animation|Children|Fantasy|Musical|Romance|IMAX
u_446,4,Beauty and the Beast,648,Animation|Children|Fantasy|Musical|Romance|IMAX
u_446,4,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_446,3,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_447,5,Jumanji,65974,Adventure|Children|Fantasy
u_447,4,Batman Forever,4116,Action|Adventure|Comedy|Crime
u_447,4,Star Trek: Generations,193,Adventure|Drama|Sci-Fi
u_447,3,While You Were Sleeping,183473,Comedy|Romance
u_447,4,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_447,4,Naked Gun 33 1/3: The Final Insult,1740,Action|Comedy
u_447,4,Naked Gun 33 1/3: The Final Insult,722,Action|Comedy
u_447,3,Speed,39792,Action|Romance|Thriller
u_447,3,Mrs. Doubtfire,832,Comedy|Drama
u_447,5,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_447,3,Batman,4116,Action|Crime|Thriller
u_447,4,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_447,4,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_447,4,Beauty and the Beast,102853,Animation|Children|Fantasy|Musical|Romance|IMAX
u_447,4,Beauty and the Beast,76626,Animation|Children|Fantasy|Musical|Romance|IMAX
u_447,4,Beauty and the Beast,50408,Animation|Children|Fantasy|Musical|Romance|IMAX
u_447,4,Beauty and the Beast,21410,Animation|Children|Fantasy|Musical|Romance|IMAX
u_447,4,Beauty and the Beast,648,Animation|Children|Fantasy|Musical|Romance|IMAX
u_448,3,Jumanji,65974,Adventure|Children|Fantasy
u_448,4,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_448,2,Broken Arrow,76340,Action|Adventure|Thriller
u_448,2.5,Batman Forever,4116,Action|Adventure|Comedy|Crime
u_448,5,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_448,5,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_448,4,Star Trek: Generations,193,Adventure|Drama|Sci-Fi
u_448,3,While You Were Sleeping,183473,Comedy|Romance
u_448,3,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_448,3,Naked Gun 33 1/3: The Final Insult,1740,Action|Comedy
u_448,3,Naked Gun 33 1/3: The Final Insult,722,Action|Comedy
u_448,4,Speed,39792,Action|Romance|Thriller
u_448,4,Mrs. Doubtfire,832,Comedy|Drama
u_448,3,Batman,4116,Action|Crime|Thriller
u_448,5,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_448,5,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_448,3,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_448,3,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_448,3,Phenomenon,109297,Drama|Romance
u_448,4,Willy Wonka & the Chocolate Factory,252,Children|Comedy|Fantasy|Musical
u_448,5,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_448,5,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_448,5,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_448,5,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_448,5,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_448,5,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_448,4,Indiana Jones and the Last Crusade,120880,Action|Adventure
u_448,3,"Saint, The",107467,Action|Romance|Sci-Fi|Thriller
u_448,2,Volcano,72086,Action|Drama|Thriller
u_448,4,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_448,2,Freaky Friday,76414,Children|Comedy|Fantasy
u_448,2,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_448,2,"Matrix, The",832,Action|Sci-Fi|Thriller
u_448,2,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_448,2,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_448,2,Mission: Impossible II,832,Action|Adventure|Thriller
u_448,4.5,"Man with the Golden Gun, The",832,Action|Adventure|Thriller
u_448,4,X-Men,45375,Action|Adventure|Sci-Fi
u_448,4,Memento,832,Mystery|Thriller
u_448,3,One Night at McCool's,75991,Comedy
u_448,3,One Night at McCool's,60764,Comedy
u_448,4,"Monsters, Inc.",104853,Adventure|Animation|Children|Comedy|Fantasy
u_448,4,"Monsters, Inc.",832,Adventure|Animation|Children|Comedy|Fantasy
u_448,4,My Big Fat Greek Wedding,832,Comedy|Romance
u_448,4,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_448,4,Catch Me If You Can,50872,Crime|Drama
u_448,3.5,Pirates of the Caribbean: The Curse of the Black Pearl,69520,Action|Adventure|Comedy|Fantasy
u_448,3.5,Pirates of the Caribbean: The Curse of the Black Pearl,48058,Action|Adventure|Comedy|Fantasy
u_448,3.5,Pirates of the Caribbean: The Curse of the Black Pearl,473,Action|Adventure|Comedy|Fantasy
u_448,3.5,Pirates of the Caribbean: The Curse of the Black Pearl,22,Action|Adventure|Comedy|Fantasy
u_448,4.5,"Incredibles, The",120880,Action|Adventure|Animation|Children|Comedy
u_448,3.5,Batman Begins,4116,Action|Crime|IMAX
u_448,4,"Simpsons Movie, The",36,Animation|Comedy
u_448,4,Inception,120880,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
u_448,3.5,Megamind,832,Action|Animation|Children|Comedy|Sci-Fi|IMAX
u_448,2,Mr. Popper's Penguins,832,Comedy
u_448,3.5,War Horse,93618,Drama|War
u_448,1.5,Identity Thief,120880,Comedy|Crime
u_448,1.5,Identity Thief,60758,Comedy|Crime
u_448,3,Magic in the Moonlight,832,Comedy|Drama|Romance
u_448,2,Teenage Mutant Ninja Turtles,1273,Action|Adventure|Comedy
u_448,3.5,The Wolfpack,27145,Documentary
u_448,2,Wild Oats,43152,Comedy
u_449,3.5,Naked Gun 33 1/3: The Final Insult,1740,Action|Comedy
u_449,3.5,Naked Gun 33 1/3: The Final Insult,722,Action|Comedy
u_449,4.5,Memento,832,Mystery|Thriller
u_450,5,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_450,5,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_450,4,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_450,4,Willy Wonka & the Chocolate Factory,252,Children|Comedy|Fantasy|Musical
u_450,3,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_451,4,Broken Arrow,76340,Action|Adventure|Thriller
u_451,5,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_451,5,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_451,4,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_451,3,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_451,3,Phenomenon,109297,Drama|Romance
u_451,4,Willy Wonka & the Chocolate Factory,252,Children|Comedy|Fantasy|Musical
u_452,5,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_452,4,Batman Forever,4116,Action|Adventure|Comedy|Crime
u_452,5,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_452,5,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_452,4,Speed,39792,Action|Romance|Thriller
u_452,5,Batman,4116,Action|Crime|Thriller
u_452,5,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_452,5,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_452,5,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_452,5,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_452,5,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_452,5,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_452,4,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_452,4,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_452,4,Indiana Jones and the Last Crusade,120880,Action|Adventure
u_452,4,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_452,5,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_452,5,"Matrix, The",832,Action|Sci-Fi|Thriller
u_452,4,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_452,4,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_452,5,Mission: Impossible II,832,Action|Adventure|Thriller
u_452,4,X-Men,45375,Action|Adventure|Sci-Fi
u_453,5,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_453,4,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_453,4,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_453,5,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_453,5,Naked Gun 33 1/3: The Final Insult,1740,Action|Comedy
u_453,5,Naked Gun 33 1/3: The Final Insult,722,Action|Comedy
u_453,4,Speed,39792,Action|Romance|Thriller
u_453,5,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_453,4,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_453,4,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_453,3,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_453,3,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_453,5,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_453,4,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_453,4,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_453,3,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_453,3,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_453,4,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_453,5,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_453,5,"Matrix, The",832,Action|Sci-Fi|Thriller
u_453,5,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_453,5,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_453,2,"13th Warrior, The",185133,Action|Adventure|Fantasy
u_453,2,Mission: Impossible II,832,Action|Adventure|Thriller
u_453,3,X-Men,45375,Action|Adventure|Sci-Fi
u_453,5,Memento,832,Mystery|Thriller
u_453,4,My Big Fat Greek Wedding,832,Comedy|Romance
u_453,4,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_455,3,Star Trek: Generations,193,Adventure|Drama|Sci-Fi
u_455,3,While You Were Sleeping,183473,Comedy|Romance
u_455,3,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_455,4,Speed,39792,Action|Romance|Thriller
u_455,3,Mrs. Doubtfire,832,Comedy|Drama
u_455,3,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_455,3,Batman,4116,Action|Crime|Thriller
u_455,5,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_455,5,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_455,3,Beauty and the Beast,102853,Animation|Children|Fantasy|Musical|Romance|IMAX
u_455,3,Beauty and the Beast,76626,Animation|Children|Fantasy|Musical|Romance|IMAX
u_455,3,Beauty and the Beast,50408,Animation|Children|Fantasy|Musical|Romance|IMAX
u_455,3,Beauty and the Beast,21410,Animation|Children|Fantasy|Musical|Romance|IMAX
u_455,3,Beauty and the Beast,648,Animation|Children|Fantasy|Musical|Romance|IMAX
u_456,5,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_456,5,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_456,4,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_456,5,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_456,4,Phenomenon,109297,Drama|Romance
u_456,3,Willy Wonka & the Chocolate Factory,252,Children|Comedy|Fantasy|Musical
u_457,5,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_457,5,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_457,4,Star Trek: Generations,193,Adventure|Drama|Sci-Fi
u_457,5,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_457,3,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_457,3,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_457,3,Mission: Impossible II,832,Action|Adventure|Thriller
u_457,3,X-Men,45375,Action|Adventure|Sci-Fi
u_458,4,Jumanji,65974,Adventure|Children|Fantasy
u_458,5,Broken Arrow,76340,Action|Adventure|Thriller
u_458,5,Batman Forever,4116,Action|Adventure|Comedy|Crime
u_458,4,Star Trek: Generations,193,Adventure|Drama|Sci-Fi
u_458,5,While You Were Sleeping,183473,Comedy|Romance
u_458,3,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_458,5,Speed,39792,Action|Romance|Thriller
u_458,3,Mrs. Doubtfire,832,Comedy|Drama
u_458,4,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_458,3,Batman,4116,Action|Crime|Thriller
u_458,5,Beauty and the Beast,102853,Animation|Children|Fantasy|Musical|Romance|IMAX
u_458,5,Beauty and the Beast,76626,Animation|Children|Fantasy|Musical|Romance|IMAX
u_458,5,Beauty and the Beast,50408,Animation|Children|Fantasy|Musical|Romance|IMAX
u_458,5,Beauty and the Beast,21410,Animation|Children|Fantasy|Musical|Romance|IMAX
u_458,5,Beauty and the Beast,648,Animation|Children|Fantasy|Musical|Romance|IMAX
u_458,2,Willy Wonka & the Chocolate Factory,252,Children|Comedy|Fantasy|Musical
u_459,4,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_459,4,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_459,4,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_459,4,"Matrix, The",832,Action|Sci-Fi|Thriller
u_459,3.5,X-Men,45375,Action|Adventure|Sci-Fi
u_459,4.5,"Monsters, Inc.",104853,Adventure|Animation|Children|Comedy|Fantasy
u_459,4.5,"Monsters, Inc.",832,Adventure|Animation|Children|Comedy|Fantasy
u_459,4,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_459,5,"Incredibles, The",120880,Action|Adventure|Animation|Children|Comedy
u_459,4.5,Inception,120880,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
u_460,4.5,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_460,4.5,"Matrix, The",832,Action|Sci-Fi|Thriller
u_460,4,"Monsters, Inc.",104853,Adventure|Animation|Children|Comedy|Fantasy
u_460,4,"Monsters, Inc.",832,Adventure|Animation|Children|Comedy|Fantasy
u_460,4,Catch Me If You Can,50872,Crime|Drama
u_460,4,Pirates of the Caribbean: The Curse of the Black Pearl,69520,Action|Adventure|Comedy|Fantasy
u_460,4,Pirates of the Caribbean: The Curse of the Black Pearl,48058,Action|Adventure|Comedy|Fantasy
u_460,4,Pirates of the Caribbean: The Curse of the Black Pearl,473,Action|Adventure|Comedy|Fantasy
u_460,4,Pirates of the Caribbean: The Curse of the Black Pearl,22,Action|Adventure|Comedy|Fantasy
u_460,4.5,"Incredibles, The",120880,Action|Adventure|Animation|Children|Comedy
u_460,4.5,Inception,120880,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
u_461,0.5,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_461,0.5,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_461,4,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_461,4,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_461,0.5,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_461,0.5,"Matrix, The",832,Action|Sci-Fi|Thriller
u_462,4,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_462,4,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_462,4,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_462,1,Speed,39792,Action|Romance|Thriller
u_462,0.5,Mrs. Doubtfire,832,Comedy|Drama
u_462,3,Batman,4116,Action|Crime|Thriller
u_462,3.5,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_462,3.5,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_462,4.5,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_462,2.5,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_462,2.5,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_462,3.5,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_462,1,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_462,1,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_462,4,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_462,2,Fallen Angels (Duo luo tian shi),152534,Drama|Romance
u_462,2,Fallen Angels (Duo luo tian shi),96549,Drama|Romance
u_462,2,Fallen Angels (Duo luo tian shi),49301,Drama|Romance
u_462,2,Fallen Angels (Duo luo tian shi),19641,Drama|Romance
u_462,2,Fallen Angels (Duo luo tian shi),11220,Drama|Romance
u_462,0.5,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_462,0.5,"Matrix, The",832,Action|Sci-Fi|Thriller
u_462,0.5,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_462,0.5,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_462,4.5,Dog Day Afternoon,53697,Crime|Drama
u_462,4,X-Men,45375,Action|Adventure|Sci-Fi
u_462,1.5,"Monsters, Inc.",104853,Adventure|Animation|Children|Comedy|Fantasy
u_462,1.5,"Monsters, Inc.",832,Adventure|Animation|Children|Comedy|Fantasy
u_462,1.5,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_462,4,Pirates of the Caribbean: The Curse of the Black Pearl,69520,Action|Adventure|Comedy|Fantasy
u_462,4,Pirates of the Caribbean: The Curse of the Black Pearl,48058,Action|Adventure|Comedy|Fantasy
u_462,4,Pirates of the Caribbean: The Curse of the Black Pearl,473,Action|Adventure|Comedy|Fantasy
u_462,4,Pirates of the Caribbean: The Curse of the Black Pearl,22,Action|Adventure|Comedy|Fantasy
u_462,5,"Wild Parrots of Telegraph Hill, The",43152,Documentary
u_462,2,Batman Begins,4116,Action|Crime|IMAX
u_462,5,Marwencol,832,Documentary
u_463,3.5,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_463,3.5,Pirates of the Caribbean: The Curse of the Black Pearl,69520,Action|Adventure|Comedy|Fantasy
u_463,3.5,Pirates of the Caribbean: The Curse of the Black Pearl,48058,Action|Adventure|Comedy|Fantasy
u_463,3.5,Pirates of the Caribbean: The Curse of the Black Pearl,473,Action|Adventure|Comedy|Fantasy
u_463,3.5,Pirates of the Caribbean: The Curse of the Black Pearl,22,Action|Adventure|Comedy|Fantasy
u_464,5,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_464,5,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_464,5,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_464,2.5,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_464,4,Speed,39792,Action|Romance|Thriller
u_464,5,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_464,5,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_464,3.5,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_464,3.5,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_464,5,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_464,5,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_464,5,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_464,5,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_464,5,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_464,5,"Matrix, The",832,Action|Sci-Fi|Thriller
u_464,4,Memento,832,Mystery|Thriller
u_464,4,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_464,5,Catch Me If You Can,50872,Crime|Drama
u_464,4,Awake,155493,Drama|Thriller
u_464,5,Inception,120880,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
u_465,3,Broken Arrow,76340,Action|Adventure|Thriller
u_465,3,Star Trek: Generations,193,Adventure|Drama|Sci-Fi
u_465,3,Speed,39792,Action|Romance|Thriller
u_465,5,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_465,5,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_465,3,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_465,3,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_465,4,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_465,4,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_465,4,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_465,4,"Matrix, The",832,Action|Sci-Fi|Thriller
u_465,2,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_465,2,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_465,2,Mission: Impossible II,832,Action|Adventure|Thriller
u_466,1.5,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_466,1.5,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_466,2.5,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_466,2.5,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_466,4,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_466,4,"Matrix, The",832,Action|Sci-Fi|Thriller
u_466,4,X-Men,45375,Action|Adventure|Sci-Fi
u_466,3.5,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_466,3.5,Catch Me If You Can,50872,Crime|Drama
u_466,4,Pirates of the Caribbean: The Curse of the Black Pearl,69520,Action|Adventure|Comedy|Fantasy
u_466,4,Pirates of the Caribbean: The Curse of the Black Pearl,48058,Action|Adventure|Comedy|Fantasy
u_466,4,Pirates of the Caribbean: The Curse of the Black Pearl,473,Action|Adventure|Comedy|Fantasy
u_466,4,Pirates of the Caribbean: The Curse of the Black Pearl,22,Action|Adventure|Comedy|Fantasy
u_466,3.5,"Incredibles, The",120880,Action|Adventure|Animation|Children|Comedy
u_466,3.5,Batman Begins,4116,Action|Crime|IMAX
u_466,4,Inception,120880,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
u_467,1,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_467,1,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_467,2,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_467,2,Ever After: A Cinderella Story,148969,Comedy|Drama|Romance
u_467,2,Ever After: A Cinderella Story,9454,Comedy|Drama|Romance
u_468,5,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_468,3,Batman Forever,4116,Action|Adventure|Comedy|Crime
u_468,3,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_468,3,Batman,4116,Action|Crime|Thriller
u_468,5,Beauty and the Beast,102853,Animation|Children|Fantasy|Musical|Romance|IMAX
u_468,5,Beauty and the Beast,76626,Animation|Children|Fantasy|Musical|Romance|IMAX
u_468,5,Beauty and the Beast,50408,Animation|Children|Fantasy|Musical|Romance|IMAX
u_468,5,Beauty and the Beast,21410,Animation|Children|Fantasy|Musical|Romance|IMAX
u_468,5,Beauty and the Beast,648,Animation|Children|Fantasy|Musical|Romance|IMAX
u_469,4,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_469,4,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_469,4,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_469,2,Star Trek: Generations,193,Adventure|Drama|Sci-Fi
u_469,2,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_469,2,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_469,3,Batman,4116,Action|Crime|Thriller
u_469,4,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_469,4,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_469,2,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_469,2,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_469,5,Willy Wonka & the Chocolate Factory,252,Children|Comedy|Fantasy|Musical
u_469,5,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_469,5,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_469,5,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_469,4,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_469,3,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_469,3,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_469,3,Indiana Jones and the Last Crusade,120880,Action|Adventure
u_469,3,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_469,4,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_469,4,"Matrix, The",832,Action|Sci-Fi|Thriller
u_469,3,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_469,3,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_469,4,Dog Day Afternoon,53697,Crime|Drama
u_469,2,"Man with the Golden Gun, The",832,Action|Adventure|Thriller
u_470,3,Jumanji,65974,Adventure|Children|Fantasy
u_470,3,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_470,3,Broken Arrow,76340,Action|Adventure|Thriller
u_470,4,Batman Forever,4116,Action|Adventure|Comedy|Crime
u_470,4,Star Trek: Generations,193,Adventure|Drama|Sci-Fi
u_470,4,While You Were Sleeping,183473,Comedy|Romance
u_470,4,"Mask, The",832,Action|Comedy|Crime|Fantasy
